date,date_string,latitude,longitude,type,description,perpetrator,weapon,year,month,day,event_id,id
2024-05-29,2024-05-29,31.3073018218,34.2413812329,Health Care,Health facility incident,Israeli Defence Forces,Aerial Bomb: Plane,2024,5,29,49849,2057
2024-05-29,2024-05-29,32.2540484403,35.1859189793,Health Care,Technician: 1 arrested; access obstructed,Israeli Defence Forces,Firearms,2024,5,29,85487,2058
2024-05-29,2024-05-29,31.3068618221,34.2459523795,Health Care,vicinity affected,Israeli Defence Forces,Firearms,2024,5,29,47917,2059
2024-05-29,2024-05-29,31.3073018218,34.2413812329,Health Care,Paramedic: 2 killed,Israeli Defence Forces,Aerial Bomb: Plane,2024,5,29,47818,2060
2024-05-29,2024-05-29,31.5099820158,34.4544124675,Health Care,access obstructed,Israeli Defence Forces,Firearms,2024,5,29,47884,2061
2024-05-30,2024-05-30,31.5363212588,34.4962499376,Health Care,vicinity affected,Israeli Defence Forces,Artillery,2024,5,30,49852,2062
2024-05-30,2024-05-30,31.3068618221,34.2459523795,Health Care,access obstructed,Israeli Defence Forces,Not Applicable: No Direct Violence,2024,5,30,85293,2063
2024-05-30,2024-05-30,32.216686108,35.1862263466,Health Care,Paramedic: 1 arrested; access obstructed,Israeli Defence Forces,Firearms,2024,5,30,50130,2064
2024-05-30,2024-05-30,31.4202998318,34.3894547415,Health Care,1 facility(ies) damaged,Israeli Defence Forces,Artillery,2024,5,30,49845,2065
2024-05-31,2024-05-31,31.4797421812,35.0643682515,Health Care,Paramedic: 1 injured,"Israeli Defence Forces, Local population",Firearms,2024,5,31,84640,2066
2024-05-31,2024-05-31,31.3739,34.3409,Food System,May 2024: Israeli warplanes struck an agricultural land.,Israeli Defence Forces,Aerial Bomb: Plane,2024,5,31,89910,2067
2024-05-31,2024-05-31,31.5351927833,34.5093655515,Health Care,facility occupation,Israeli Defence Forces,Firearms,2024,5,31,49854,2068
2024-05-31,2024-05-31,31.4432234,34.360007,Health Care,OtherHealthProfessional: 1 killed,Israeli Defence Forces,Firearms,2024,5,31,85376,2069
2024-05-31,2024-05-31,31.5290924248,34.4840203437,Health Care,1 ambulance(s) destroyed,Israeli Defence Forces,Unspecified Explosive,2024,5,31,52801,2070
2024-05-31,2024-05-31,31.5338797038,34.506565336,Health Care,1 facility(ies) damaged,Israeli Defence Forces,Unspecified Explosive,2024,5,31,49857,2071
2024-05-31,2024-05-31,31.2752047,34.2558269,Health Care,ProgrammeStaff: 1 killed,Israeli Defence Forces,Unspecified Explosive,2024,5,31,49858,2072
2024-05-31,2024-05-31,31.5351927833,34.5093655515,Health Care,1 facility(ies) damaged,Israeli Defence Forces,Arson,2024,5,31,49855,2073
2024-06-02,2024-06-02,32.1792448462,35.2828490688,Health Care,access obstructed,Israeli Defence Forces,Firearms,2024,6,2,87565,2074
2024-06-02,2024-06-02,31.5290924248,34.4840203437,Health Care,Nurse: 1 killed,Israeli Defence Forces,Firearms,2024,6,2,85404,2075
2024-06-02,2024-06-02,31.3023150385,34.3195736658,Health Care,vicinity affected,Israeli Defence Forces,Aerial Bomb: Plane,2024,6,2,49997,2076
2024-06-02,2024-06-02,31.2752047,34.2558269,Health Care,access obstructed,Israeli Defence Forces,Not Applicable: No Direct Violence,2024,6,2,49996,2077
2024-06-02,2024-06-02,31.5290924248,34.4840203437,Health Care,1 ambulance(s) destroyed,Israeli Defence Forces,Unspecified Explosive,2024,6,2,52802,2078
2024-06-03,2024-06-03,31.4204,34.339,Food System,"June 2024: Israeli gunboats opened fire toward a beach, killing one fisher and injuring more one.",Israeli Defence Forces,Firearms,2024,6,3,90550,2079
2024-06-03,2024-06-03,32.1777192694,35.245514144,Health Care,1 ambulance(s) damaged,Israeli settlers,"Stones, Sticks and Gravel",2024,6,3,50327,2080
2024-06-03,2024-06-03,31.5351927833,34.5093655515,Health Care,Health facility incident,Israeli Defence Forces,Shelling,2024,6,3,49998,2081
