date,latitude,longitude,type,description,perpetrator,perpetrator_type,weapon,impact,categories,location,event_id,year,month,day,date_string
2025-07-14,31.2752047,34.2558269,Food System,14 July 2025: At least two Palestinians were killed by Israeli forces gunfire and an unspecified number of others were injured while attempting to receive aid near an INGO site. ,Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,112726,2025,7,14,2025-07-14
2025-07-15,31.2752047,34.2558269,Food System,"15 July 2025: Two Palestinians were killed by Israeli forces gunshot, an unspecified number of others were injured while attempting to receive aid near an INGO distribution site. ",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,113012,2025,7,15,2025-07-15
2025-07-15,31.5245,34.4326,Food System,15 July 2025: A port was targeted by Israeli shelling from warships.,Israeli Defence Forces,Host Government: Military,Shelling,Food Supply,Damage/Destruction Of Commercial Food Transport,Gaza Strip,113964,2025,7,15,2025-07-15
2025-07-15,31.5356020826,34.4470303046,Food System,"15 July 2025: In a camp, Palestinians waiting for humanitarian aid distribution were fired upon by Israeli forces, killing three people with gunfire._x000D_
",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,112727,2025,7,15,2025-07-15
2025-07-15,31.5245,34.4326,Food System,15 July 2025: A port was targeted by Israeli shelling from warships.,Israeli Defence Forces,Host Government: Military,Shelling,Food Supply,Damage/Destruction Of Commercial Food Transport,Gaza Strip,114325,2025,7,15,2025-07-15
2025-07-16,31.3443293,34.3095897,Food System,16 July 2025: 25 Palestinians were killed by Israeli forces while they were waiting to receive humanitarian aid near an INGO distribution site. 15 of whom died from tear gas inhalation fired by Israeli forces after US soldiers closed the main gate to the facility. ,"Israeli Defence Forces, US Military",Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,113018,2025,7,16,2025-07-16
2025-07-16,31.4646,34.3592,Food System,16 July 2025: A cafe was targeted by Israeli airstikes killing one person.,Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,Gaza Strip,113976,2025,7,16,2025-07-16
2025-07-16,31.4646,34.3592,Food System,16 July 2025: A cafe was targeted by Israeli airstikes killing one person.,Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,Gaza Strip,114337,2025,7,16,2025-07-16
2025-07-17,31.3624,34.2949,Food System,17 July 2025: Farmers were injured by Israeli drones while tending to their fields.,Israeli Defence Forces,Host Government: Military,Aerial Bomb: Drone,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,Gaza Strip,114349,2025,7,17,2025-07-17
2025-07-17,31.3624,34.2949,Food System,17 July 2025: Farmers were injured by Israeli drones while tending to their fields.,Israeli Defence Forces,Host Government: Military,Aerial Bomb: Drone,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,Gaza Strip,113988,2025,7,17,2025-07-17
2025-07-18,31.3443293,34.3095897,Food System,18 July 2025: At least five Palestinians were killed and an unspecified number of others injured by Israeli gunfire near an INGO distribution site. ,Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,113030,2025,7,18,2025-07-18
2025-07-18,31.2752047,34.2558269,Food System,18 July 2025: At least five Palestinians were killed and an unspecified number of others were injured by Israeli gunfire near an INGO distribution site. ,Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,113028,2025,7,18,2025-07-18
2025-07-18,31.5166666667,34.45,Food System,"18 July 2025: Palestinians near an INGO distribution site were fired at by Israeli forces, killing two people and injuring four others with gunfire. ",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,113027,2025,7,18,2025-07-18
2025-07-19,31.3443293,34.3095897,Food System,19 July 2025: At least 25 Palestinians were killed and more than 100 injured while seeking aid near an INGO distribution site. ,Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,113031,2025,7,19,2025-07-19
2025-07-20,31.4432234,34.360007,Food System,20 July 2025: At least 32 people were killed by gunfire after Israeli forces opened fire on crowds of people seeking food from INGO distribution hubs. ,Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,113100,2025,7,20,2025-07-20
2025-07-20,31.2958244916,34.2458440298,Food System,"20 July 2025: Two Palestinians were killed and an unspecified number of others injured by Israeli forces fire, while seeking food aid near an INGO distribution site. ",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,113057,2025,7,20,2025-07-20
2025-07-20,31.5501269,34.5033134,Food System,"20 July 2025: At least 67 people were killed and at least 150 others were injured when Israeli forces fired upon them with tanks, snipers and other gunfire while they waited for a 25-vehicle convoy from World Food Program to cross the border. ",Israeli Defence Forces,Host Government: Military,Artillery,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,113064,2025,7,20,2025-07-20
2025-07-20,31.3822,34.271,Food System,"20 July 2025: Fishermen's boats were fired upon by Israeli naval forces, resulting in injuries.",Israeli Defence Forces,Host Government: Military,Firearm: Boat,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,Gaza Strip,114366,2025,7,20,2025-07-20
2025-07-20,31.3374002515,34.3096109031,Food System,"20 July 2025: People waiting for aid near an INGO distribution site were fired upon by Israeli forces, killing four. _x000D_
",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,116443,2025,7,20,2025-07-20
2025-07-20,31.3822,34.271,Food System,"20 July 2025: Fishermen's boats were fired upon by Israeli naval forces, resulting in injuries.",Israeli Defence Forces,Host Government: Military,Firearm: Boat,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,Gaza Strip,114005,2025,7,20,2025-07-20
2025-07-21,31.3547432321,34.2649714547,Food System,"21 July 2025: In a temporary shelter, a tent sheltering IDPs near a caf̩ was hit by an Israeli forces airstrike, killing two people, including a child, and injuring an unspecified number of others.",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,Gaza Strip,115793,2025,7,21,2025-07-21
2025-07-21,31.4005,34.3375,Food System,"21 July 2025: Agricultural areas were struck by Israeli drone strikes, resulting in at least five deaths and injuries to others.",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Drone,Food Production,Damage/Destruction Of Agricultural Land,Gaza Strip,114011,2025,7,21,2025-07-21
2025-07-21,31.4869428108,34.4424819946,Food System,"21 July 2025: People waiting for aid were fired upon by Israeli forces, killing two and injuring an unspecified number of others.",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,117079,2025,7,21,2025-07-21
2025-07-21,31.502745,34.414577,Food System,"21 July 2025: People waiting for aid near an INGO distribution site were fired upon by Israeli forces, killing four and injuring an unspecified number of others.",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,116444,2025,7,21,2025-07-21
2025-07-21,31.5356020826,34.4470303046,Food System,"July 2025: People waiting for aid inside a camp were fired at by Israeli forces, killing three and injuring an unspecified number of others.",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,116441,2025,7,21,2025-07-21
2025-07-21,31.4005,34.3375,Food System,"21 July 2025: Markets were struck by Israeli drone strikes, resulting in at least five deaths and injuries to others.",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Drone,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,Gaza Strip,114013,2025,7,21,2025-07-21
2025-07-21,31.4005,34.3375,Food System,"21 July 2025: Agricultural areas were struck by Israeli drone strikes, resulting in at least five deaths and injuries to others.",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Drone,Food Production,Damage/Destruction Of Agricultural Land,Gaza Strip,114372,2025,7,21,2025-07-21
2025-07-21,31.4005,34.3375,Food System,"21 July 2025: Markets were struck by Israeli drone strikes, resulting in at least five deaths and injuries to others.",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Drone,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,Gaza Strip,114374,2025,7,21,2025-07-21
2025-07-22,31.4178,34.3503,Food System,22 July 2025: Agricultural land was struck by Israeli airstrikes.,Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,Gaza Strip,114019,2025,7,22,2025-07-22
2025-07-22,31.4178,34.3503,Food System,22 July 2025: Agricultural land was struck by Israeli airstrikes.,Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,Gaza Strip,114380,2025,7,22,2025-07-22
2025-07-22,31.4441517746,34.4053608202,Food System,"22 July 2025: People waiting for aid in the vicinity of an INGO distribution site were fired upon by Israeli forces, killing one. _x000D_
",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,Incident Affecting People Seeking Food Aid,Gaza Strip,116445,2025,7,22,2025-07-22
2025-07-22,31.295732814,34.2459085453,Food System,22 July 2025: Two Palestinian were killed by Israeli forces gunfire while waiting at a distribution site.,Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,116760,2025,7,22,2025-07-22
2025-07-22,31.4851626,34.4146933,Food System,22 July 2025: Seven Palestinians were killed by Israeli forces gunfire while waiting to receive food aid. ,Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,116757,2025,7,22,2025-07-22
2025-07-23,31.5045,34.4743,Food System,"23 July 2025: The vicinity of a market was struck by Israeli airstrikes, killing one person and injuring others.",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Supply,"Attack On a Market/Restaurant/Supermarket/Bakery, Access Constraints",Gaza Strip,114026,2025,7,23,2025-07-23
2025-07-23,31.5045,34.4743,Food System,"23 July 2025: The vicinity of a market was struck by Israeli airstrikes, killing one person and injuring others.",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Supply,"Attack On a Market/Restaurant/Supermarket/Bakery, Access Constraints",Gaza Strip,114387,2025,7,23,2025-07-23
2025-07-23,31.5356020826,34.4470303046,Food System,"23 July 2025: In a camp, people waiting for aid at an INGO distribution site were fired upon by Israeli forces, killing five people and injuring an unspecified number of others.",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,116448,2025,7,23,2025-07-23
2025-07-23,31.2990881558,34.2666516225,Food System,"23 July 2025: People near an INGO distribution site were fired upon by Israeli forces, killing two and injuring an unspecified number of others. _x000D_
",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,116447,2025,7,23,2025-07-23
2025-07-23,31.4553181307,34.414930942,Food System,"23 July 2025: People waiting for aid near an INGO distribution site were fired upon by Israeli forces, killing four. _x000D_
",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,116446,2025,7,23,2025-07-23
2025-07-23,31.3266152,34.2890023,Food System,23 July 2025: At least one person was killed and an unspecified number of others injured when they were hit by an Israeli forces airstrike while waiting for aid. ,Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,115778,2025,7,23,2025-07-23
