Date,Event Public Description,Country,Country ISO,Admin 1,Latitude,Longitude,Geo Precision,Reported Perpetrator,Reported Perpetrator Name,Weapon Carried/Used,Food System Impact,All Food Security Categories,Event ID,Date Event Entered,Date Event Modified
2024-03-12,"March 2024: Israeli gunboats opened fire toward Palestinian fishing boats, killing 2 fishers who were siblings.",OPT,PSE,Gaza Strip,31.4646,34.3592,(7) Estimated sea/air coordinates,Host Government: Military,Israeli Defence Forces,Firearms,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,89779,2025-03-11,2025-09-18
2024-03-11,March 2024: At least 38 people were injured after military forces opened fire at civilians waiting for aid. The injured were taken hospital.,OPT,PSE,Gaza Strip,31.5166666667,34.45,"(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,Incident Affecting People Seeking Food Aid,46291,2024-05-01,2025-09-18
2024-03-10,"March 2024: Near a roundabout, five people were killed and several injured when military forces opened fire at civilians waiting for food aid convoys. Casualties were taken to a nearby hospital.",OPT,PSE,Gaza Strip,31.5166666667,34.45,"(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,Incident Affecting People Seeking Food Aid,46277,2024-04-30,2025-09-18
2024-03-10,"March 2024: In a City, military forces opened fire at civilians gathered to receive airdropped aid.",OPT,PSE,Gaza Strip,31.54977,34.5024697,"(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,Incident Affecting People Seeking Food Aid,46282,2024-04-30,2025-09-18
2024-03-10,March 2024: Israeli artillery and tanks shelled targets injuring a number of farmers.,OPT,PSE,Gaza Strip,31.4249,34.34,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Shelling,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,89771,2025-03-11,2025-09-18
2024-03-10,March 2024: Israeli warplanes struck agricultural land. Casualties unknown.,OPT,PSE,Gaza Strip,31.2678,34.2567,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,89774,2025-03-11,2025-09-18
2024-03-10,March 2024: Israeli warplanes struck houses in a refugee camp causing a fire near a market. An unspecified number of people were killed.,OPT,PSE,Gaza Strip,31.4486,34.3925,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,"Attack On a Market/Restaurant/Supermarket/Bakery, Access Constraints",89785,2025-03-11,2025-09-18
2024-03-10,March 2024: Israeli forces attacked sheep.,OPT,PSE,Gaza Strip,31.2725,34.2586,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,No Information on the Weapon Used,Food Supply,Killing/Injury Of Livestock,89801,2025-03-11,2025-09-18
2024-03-09,March 2024: Gunboats opened fire at civilians waiting for food aid.,OPT,PSE,Gaza Strip,31.5282137,34.4831674,"(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,Incident Affecting People Seeking Food Aid,46279,2024-04-30,2025-09-18
2024-03-09,"March 2024: Israeli gunboats opened fire toward a Palestinian fishing boat, killing a fisher.",OPT,PSE,Gaza Strip,31.5839,34.4659,(7) Estimated sea/air coordinates,Host Government: Military,Israeli Defence Forces,Firearms,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,89772,2025-03-11,2025-09-18
2024-03-09,March 2024: Israeli gunboats opened fire toward Palestinian fishing boats. Casualties unknown.,OPT,PSE,Gaza Strip,31.3219673013,34.2505912512,"(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,Firearms,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,89773,2025-03-11,2025-09-18
2024-03-08,"March 2024: Near a roundabout, military forces opened fire at civilians waiting for food aid convoys.",OPT,PSE,Gaza Strip,31.5166666667,34.45,"(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,Firearms,Not Applicable,,46233,2024-04-27,2025-09-18
2024-03-07,"March 2024: Near a roundabout, tanks surrounded and fired upon hundreds of people waiting for food aid convoys.",OPT,PSE,Gaza Strip,31.5166666667,34.45,"(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,Firearms,Not Applicable,,46231,2024-04-27,2025-09-18
2024-03-07,"March 2024: Near a roundabout, three people were killed and 15 others injured when tanks and military vehicles fired artillery shells towards civilians waiting for humanitarian trucks with flour.",OPT,PSE,Gaza Strip,31.5166666667,34.45,"(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,Artillery,Aid Systems,Incident Affecting People Seeking Food Aid,46232,2024-04-27,2025-09-18
2024-03-06,"March 2024: Near a roundabout, four civilians were killed and over twenty others injured when armed forces machine-gun fired on civilians waiting for aid food convoys.",OPT,PSE,Gaza Strip,31.5188494756,34.4517509878,"(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,Firearms,Not Applicable,,46185,2024-04-25,2025-09-18
2024-03-06,"March 2024: Near a roundabout, a Palestinian was killed and nine others injured when Israeli forces fired at civilians waiting for food aid convoys.",OPT,PSE,Gaza Strip,31.5166666667,34.45,"(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,Firearms,Not Applicable,,46223,2024-04-26,2025-09-18
2024-03-03,03 March 2024: At least eight Palestinians were killed and an unspecified number injured when Israeli airstrikes hit an aid vehicle.,OPT,PSE,Gaza Strip,31.4183455,34.3502476,"(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Aid Systems,Disruption Of Aid,45624,2024-04-08,2025-09-18
2024-03-03,03 March 2024: An unspecified number of Palestinians waiting for flour trucks were hit by Israeli airstrikes. ,OPT,PSE,Gaza Strip,31.2847,34.2632,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",45670,2024-04-11,2025-09-18
2024-03-03,"March 2024: At a roundabout, tens of casualties were reported as people gathered to receive aid supplies.",OPT,PSE,Gaza Strip,31.5128679,34.4581358,"(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,Firearms,Not Applicable,,46221,2024-04-26,2025-09-18
2024-03-02,02 March 2024: At least one Palestinian was killed and 26 injured when Israeli forces opened fire on civilians waiting for humanitarian aid convoys. ,OPT,PSE,Gaza Strip,31.5166666667,34.45,"(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,Attack On Distribution Site,45623,2024-04-08,2025-09-18
2024-03-02,March 2024: On a road one civilian was killed and over 20 injured by suspected Israeli gunfire while seeking humanitarian aid.,OPT,PSE,Gaza Strip,31.5166666667,34.45,"(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,Firearms,Not Applicable,,46167,2024-04-25,2025-09-18
2024-03-02,March 2024: Three citizens were killed and seven others were injured in an Israeli artillery shelling which struck a group of civilians while they were trying to pick some herbs.,OPT,PSE,Gaza Strip,31.5417,34.5361,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Shelling,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,89807,2025-03-11,2025-09-18
2024-02-29,"29 February 2024: Five Israeli settlers, protected by Israeli forces, blocked the entry of humanitarian aid through a checkpoint.",OPT,PSE,Gaza Strip,31.1315,34.1614,(2) 25 km precision,Multiple,"Israeli Defence Forces, Israeli settlers","Firearms, No Information on the Weapon Used",Aid Systems,Disruption Of Aid,45613,2024-04-08,2025-09-18
2024-02-29,29 February 2024: At least 150 Palestinians were killed and 1000 injured by artillery shells and gunfire by Israeli forces while waiting for humanitarian aid convoys in the early morning hours. ,OPT,PSE,Gaza Strip,31.4397933693,34.3672948671,"(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,Artillery,Aid Systems,Attack On Distribution Site,45615,2024-04-08,2025-09-18
2024-02-28,28 February 2024: An unspecified number of Palestinians were injured when Israeli forces opened fire on civilians waiting for humanitarian aid convoys. ,OPT,PSE,Gaza Strip,31.5166666667,34.45,"(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,Attack On Distribution Site,45614,2024-04-08,2025-09-18
2024-02-26,"February 2024: Israeli gunboats shelled targets. As a result, 2 Palestinian fishers were killed.",OPT,PSE,Gaza Strip,31.3691,34.2734,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Shelling,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,89720,2025-03-11,2025-09-18
2024-02-25,"February 2024: Israeli artillery struck a group of Palestinians who were trying to reach agricultural lands, killing 2 persons.",OPT,PSE,Gaza Strip,31.5541,34.5016,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Artillery,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,89727,2025-03-11,2025-09-18
2024-02-25,February 2024: Israeli artillery shelling struck civilians attempting to find edible plants in agricultural land.,OPT,PSE,Gaza Strip,31.5011,34.4666,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Artillery,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,89743,2025-03-11,2025-09-18
2024-02-24,February 2024: Israeli gunboats opened fire toward Palestinian fishers off the Coast of Gaza Strip. Casualties unknown.,OPT,PSE,Gaza Strip,31.5032,34.2877,(7) Estimated sea/air coordinates,Host Government: Military,Israeli Defence Forces,No Information on the Weapon Used,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,89721,2025-03-11,2025-09-18
2024-02-24,February 2024: Israeli artillery struck agricultural land.,OPT,PSE,Gaza Strip,31.2718,34.2532,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Artillery,Food Production,Damage/Destruction Of Agricultural Land,89729,2025-03-11,2025-09-18
2024-02-23,February 2024: Israeli gunboats opened fire toward Palestinian fishers.,OPT,PSE,Gaza Strip,31.5304,34.4215,(7) Estimated sea/air coordinates,Host Government: Military,Israeli Defence Forces,No Information on the Weapon Used,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,89722,2025-03-11,2025-09-18
2024-02-22,22 February 2024: Civilians waiting for humanitarian aid convoys were shot at by Israeli forces. ,OPT,PSE,Gaza Strip,31.442723627,34.3614579257,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Shelling,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",45363,2024-03-29,2025-09-18
2024-02-22,"22 February 2024: Seven Palestinians, including a woman and a young girl were killed when Israeli forces opened fire on civilians waiting for humanitarian aid convoys. ",OPT,PSE,Gaza Strip,31.55012685,34.5033133774,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",45381,2024-03-30,2025-09-18
2024-02-19,"February 2024: At Al Kuwaiti roundabout, five Palestinians were killed and an unspecified number injured, when people awaiting humanitarian aid trucks were shot by Israeli quadcopter drones.",OPT,PSE,Gaza Strip,31.5128679,34.4581358,"(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",46543,2024-05-14,2025-09-18
2024-02-19,February 2024: Palestinians awaiting humanitarian aid trucks fled upon sighting Israeli tanks.,OPT,PSE,Gaza Strip,31.55012685,34.5033133774,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",46545,2024-05-14,2025-09-18
2024-02-19,February 2024: Israeli gunboats opened fire toward Palestinian fishing boats.,OPT,PSE,Gaza Strip,31.5032,34.2877,(7) Estimated sea/air coordinates,Host Government: Military,Israeli Defence Forces,No Information on the Weapon Used,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,89723,2025-03-11,2025-09-18
2024-02-18,"February 2024: at least one Palestinian was killed, and others injured, when a group that was waiting for relief aid at Al Nabulsi roundabout came under fire.",OPT,PSE,Gaza Strip,31.55012685,34.5033133774,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",46542,2024-05-14,2025-09-18
2024-02-17,February 2024: Israeli artillery struck land injuring a Palestinian farmer and their daughter.,OPT,PSE,Gaza Strip,31.5541,34.5016,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Artillery,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,89711,2025-03-11,2025-09-18
2024-02-17,"February 2024: Israeli warplanes struck agricultural land hosting displaced persons, killing 7 Palestinians, including a woman and 3 children.",OPT,PSE,Gaza Strip,31.2855,34.2714,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,89731,2025-03-11,2025-09-18
2024-02-17,February 2024: Israeli warplanes struck agricultural land.,OPT,PSE,Gaza Strip,31.4005,34.3375,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,89732,2025-03-11,2025-09-18
2024-02-16,"16 February 2024: A WHO two-truck convoy of fuel and food was detained for at least seven hours by Israeli soldiers, near a medical facility. Israeli bulldozers destroyed roads in front of and behind the aid convoy, preventing it from accessing the medical facility. 
",OPT,PSE,Gaza Strip,31.3443293,34.3095897,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Disruption Of Aid, Bureaucratic Obstacles Of Aid Access, Attack On Aid Workers Carrying Out Food-Related Programme",44397,2024-02-21,2025-09-18
2024-02-13,"February 2024: Israeli warplanes struck agricultural land in the vicinity of a school, injuring 4 people.",OPT,PSE,Gaza Strip,31.4178,34.3503,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,89735,2025-03-11,2025-09-18
2024-02-13,"February 2024: Israeli warplanes struck agricultural land, injuring 5 people.",OPT,PSE,Gaza Strip,31.4284,34.366,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,89736,2025-03-11,2025-09-18
2024-02-13,February 2024: Israeli warplanes conducted at least 3 airstrikes striking targeting agricultural land.,OPT,PSE,Gaza Strip,31.2842,34.2482,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,89737,2025-03-11,2025-09-18
2024-02-10,"February 2024: Israeli gunboats shelled targets, killing a Palestinian fisher and injuring another.",OPT,PSE,Gaza Strip,31.4323,34.3283,(7) Estimated sea/air coordinates,Host Government: Military,Israeli Defence Forces,Shelling,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,89724,2025-03-11,2025-09-18
2024-02-10,February 2024: Israeli airstrikes targeted empty agricultural land without causing casualties.,OPT,PSE,Gaza Strip,31.287,34.2595,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,89738,2025-03-11,2025-09-18
